pet_id,issue_date,listing_date,condition,color_type,length_m,height_cm,X1,X2,breed_category,pet_category
ANSL_56386,3/4/2009 0:00,9/29/2018 14:02,0,Tan,0.19,37.38,0,7,1,2
ANSL_75953,11/25/2018 0:00,4/22/2019 11:42,1,Black,0.7,10.68,7,1,0,1
ANSL_50967,9/7/2018 0:00,11/20/2018 19:16,2,White,0.26,26.51,13,9,1,4
ANSL_72072,2/12/2010 0:00,10/3/2016 13:22,1,White,0.53,11.68,0,7,0,2
ANSL_75843,3/29/2014 0:00,12/12/2018 17:21,1,Black,0.84,37.74,0,1,0,2
ANSL_67791,4/16/2017 0:00,5/10/2018 17:43,0,Black,0.97,34.11,0,1,1,2
ANSL_57909,5/23/2017 0:00,8/15/2018 11:29,0,Tan,0.08,39.54,13,9,1,2
ANSL_76709,2/14/2019 0:00,5/9/2019 16:59,1,Brown,0.1,34.78,0,1,0,2
ANSL_68859,7/25/2014 0:00,2/18/2017 18:11,1,Black,0.14,47.03,0,7,0,2
ANSL_74736,3/20/2018 0:00,11/14/2018 17:58,2,Brown Tabby,0.67,30.42,17,9,0,1
ANSL_57750,5/7/2017 0:00,2/9/2018 12:55,1,Black,0.4,43.58,0,7,0,2
ANSL_62115,7/11/2016 0:00,10/28/2016 16:21,1,Black Smoke,0.81,28.85,7,1,0,1
ANSL_73095,7/20/2016 0:00,10/28/2016 16:49,0,Tortie,0.25,41.44,7,1,1,1
ANSL_72227,6/11/2015 0:00,7/2/2017 15:08,,Brown,0.92,29.92,15,4,2,4
ANSL_61633,4/12/2009 0:00,10/6/2017 11:58,1,Tan,0.9,37.27,0,7,0,2
ANSL_67426,8/1/2018 0:00,2/8/2019 16:16,1,Black,0.71,10.94,0,1,0,2
ANSL_75122,9/17/2017 0:00,10/8/2017 11:34,,Calico,0.17,46.67,13,9,2,1
ANSL_64781,10/20/2007 0:00,4/22/2018 11:36,1,Tan,0.15,11.57,13,9,0,2
ANSL_60555,9/17/2013 0:00,10/12/2018 17:30,0,Brown,0.02,47.74,0,1,1,2
ANSL_51544,2/10/2014 0:00,5/6/2017 15:47,1,Fawn,0.99,11.94,7,1,0,2
ANSL_52069,9/16/2014 0:00,10/10/2016 12:47,2,White,0.04,25.12,0,7,0,2
ANSL_71163,7/13/2018 0:00,10/11/2018 18:08,0,Torbie,0.85,38.68,7,1,1,1
ANSL_53359,6/8/2009 0:00,8/19/2016 16:20,0,Fawn,0.1,26.35,0,1,1,2
ANSL_74203,10/19/2015 0:00,4/13/2018 18:57,0,White,0.96,6.12,0,1,1,1
ANSL_75521,6/17/2018 0:00,4/11/2019 10:19,,Black,0.69,40.78,17,9,2,1
ANSL_51051,5/21/2016 0:00,6/11/2018 18:37,2,Black,0.97,44.11,0,7,0,2
ANSL_55604,11/6/2016 0:00,11/27/2017 18:17,0,Tan,0.07,47.03,0,7,1,2
ANSL_61757,11/18/2017 0:00,12/12/2018 16:07,0,Apricot,0.66,44.63,13,9,1,2
ANSL_72260,9/4/2014 0:00,9/27/2016 15:46,0,White,0.58,35.78,0,7,1,2
ANSL_61915,3/18/2015 0:00,4/11/2017 15:38,1,White,0.96,48.12,13,9,0,2
ANSL_75319,3/11/2016 0:00,4/6/2019 16:44,1,White,0.52,48.22,0,1,0,2
ANSL_63063,11/17/2016 0:00,12/21/2016 12:42,2,Calico,0.58,7.09,13,9,1,1
ANSL_55656,11/24/2008 0:00,1/14/2019 17:48,0,Blue,0.21,18.01,13,9,1,2
ANSL_63929,11/23/2016 0:00,2/28/2017 11:52,0,Calico,0.38,31.26,7,1,1,1
ANSL_73767,12/25/2014 0:00,1/22/2017 14:38,1,Black,0.92,33.88,13,9,0,2
ANSL_70022,2/13/2017 0:00,7/8/2017 16:55,0,Tricolor,0.74,26.26,0,7,1,2
ANSL_75830,6/25/2018 0:00,4/18/2019 17:50,2,Brown Tabby,0.53,47.06,17,9,0,1
ANSL_58780,8/4/2016 0:00,12/2/2016 16:12,1,Orange Tabby,0.09,29.52,0,1,0,1
ANSL_53278,12/9/2010 0:00,12/31/2017 15:48,2,White,0.61,15.45,18,4,0,2
ANSL_59253,3/24/2016 0:00,4/17/2017 18:41,1,White,0.11,11.97,0,7,0,2
ANSL_59264,10/4/2016 0:00,7/12/2017 19:26,0,Black,0.55,25.23,0,1,1,2
ANSL_56677,5/2/2017 0:00,5/24/2018 18:41,2,Yellow,0.68,40.59,0,1,0,2
ANSL_65314,7/17/2016 0:00,8/6/2017 17:47,0,White,0.2,38.16,0,7,1,2
ANSL_54430,5/30/2017 0:00,8/25/2017 0:00,1,Black,0.84,28.37,0,1,0,2
ANSL_68493,12/2/2018 0:00,2/17/2019 17:07,0,Brown,0.28,16.5,7,1,1,2
ANSL_66374,8/13/2014 0:00,3/28/2017 12:39,0,Blue,0.44,44.89,0,1,1,2
ANSL_75267,11/6/2018 0:00,4/5/2019 17:09,1,White,0.48,10.06,0,1,0,1
ANSL_61225,6/20/2013 0:00,7/13/2018 17:29,0,Red,0.23,35.69,13,9,1,2
ANSL_63974,11/1/2010 0:00,12/3/2016 18:59,1,Tan,0.7,16.42,0,7,0,2
ANSL_76334,1/4/2019 0:00,4/30/2019 18:10,0,Tortie,0.79,34.72,0,1,1,1
ANSL_63789,12/16/2015 0:00,2/27/2017 18:26,1,Fawn,0.38,7.26,0,7,0,2
ANSL_63610,12/28/2014 0:00,3/24/2018 15:25,0,Blue,0.12,37.53,0,7,1,1
ANSL_74327,7/8/2016 0:00,8/1/2016 14:56,,Orange Tabby,0.65,37.9,13,9,2,1
ANSL_53820,10/16/2017 0:00,3/10/2018 17:01,0,Black,0.23,40.75,0,1,1,2
ANSL_75855,1/24/2019 0:00,4/19/2019 16:15,1,Black,0.55,19.44,0,1,0,1
ANSL_75802,3/22/2014 0:00,4/18/2019 11:34,0,Brown,0.25,34.54,0,7,1,2
ANSL_71663,5/8/2016 0:00,10/31/2016 17:03,0,Brown Brindle,0.03,36.77,0,1,1,2
ANSL_54158,7/15/2017 0:00,8/15/2018 16:19,0,Red,0.36,24.65,0,7,1,2
ANSL_50129,9/17/2018 0:00,12/5/2018 18:40,0,Tan,0.99,8.4,0,1,1,2
ANSL_51072,12/24/2016 0:00,1/15/2018 7:58,,Brown,0.18,33.37,15,4,2,4
ANSL_75660,3/18/2018 0:00,4/14/2019 18:00,0,Brown,0.35,17.43,0,1,1,2
ANSL_64300,10/9/2016 0:00,3/30/2017 18:19,0,White,0.8,43.5,0,1,1,2
ANSL_63549,7/31/2016 0:00,10/28/2016 15:40,2,Lynx Point,0.8,29.42,0,1,0,1
ANSL_61759,9/4/2014 0:00,10/3/2018 12:08,0,Brown,0.12,5.85,0,7,1,2
ANSL_75123,6/11/2016 0:00,9/5/2016 16:02,2,Brown Tabby,0.79,29.06,13,9,0,1
ANSL_60851,9/19/2016 0:00,10/19/2017 13:55,2,Red,0.77,36.78,0,1,0,2
ANSL_60734,7/15/2015 0:00,9/19/2018 18:40,1,Black,0.18,43.44,0,1,0,2
ANSL_68846,12/22/2018 0:00,2/27/2019 19:21,2,Black,0.49,36.47,13,9,0,2
ANSL_65458,9/3/2016 0:00,12/30/2017 11:47,1,White,0.84,5.15,7,1,0,2
ANSL_66673,2/1/2016 0:00,8/21/2017 11:17,1,Sable,0.92,38.58,0,7,0,2
ANSL_73521,6/6/2009 0:00,7/12/2017 13:52,0,Black,0.82,37.61,0,1,1,1
ANSL_73178,5/22/2000 0:00,6/12/2017 14:14,2,Black,0.66,10.62,18,4,1,2
ANSL_51711,11/2/2016 0:00,12/30/2017 13:30,0,Black,0.44,13.21,13,9,1,1
ANSL_52040,3/12/2013 0:00,3/31/2017 12:31,1,Brown,0.42,47.75,0,7,0,2
ANSL_59618,3/30/2016 0:00,12/30/2016 18:33,1,Blue,0.71,21.4,0,1,0,1
ANSL_71288,7/29/2017 0:00,11/16/2017 17:55,0,Black,0.44,18.51,7,1,1,1
ANSL_53693,9/22/2015 0:00,10/14/2017 11:07,0,Black,0.26,34.92,0,7,1,2
ANSL_73963,12/18/2015 0:00,1/8/2017 7:52,,Brown,0.85,13.41,0,4,2,4
ANSL_58532,10/12/2006 0:00,1/18/2018 14:51,1,Black,0.53,34.1,0,1,0,2
ANSL_75905,2/3/2014 0:00,4/20/2019 21:36,2,White,0.36,8.07,0,7,0,2
ANSL_51651,5/24/2016 0:00,8/27/2016 18:33,0,Black,0.79,40.85,0,1,1,2
ANSL_63892,2/15/2017 0:00,3/13/2017 16:12,,Black,0.59,22.29,13,9,2,2
ANSL_56632,10/14/2017 0:00,11/4/2017 18:00,,Brown Tabby,0.45,21.12,0,3,2,1
ANSL_61879,8/15/2016 0:00,9/5/2018 17:24,1,White,0.35,48.46,0,7,0,2
ANSL_71164,4/25/2015 0:00,5/23/2018 0:00,1,Black,0.87,38.5,13,9,0,2
ANSL_52845,8/16/2017 0:00,9/10/2018 17:15,0,Red,0.17,9.03,0,1,1,2
ANSL_76784,4/18/2018 0:00,5/10/2019 8:14,2,Buff,0.26,48.1,13,9,0,2
ANSL_56962,6/11/2017 0:00,9/4/2017 19:37,1,White,0.73,16.83,0,7,0,2
ANSL_58015,7/6/2011 0:00,8/21/2017 0:00,2,Buff,0.94,31.23,13,9,1,2
ANSL_70083,6/19/2014 0:00,7/14/2017 11:56,0,Tan,0.21,33.47,0,1,1,2
ANSL_66972,3/22/2017 0:00,4/17/2018 17:37,1,Orange,0.87,24.34,0,1,0,1
ANSL_58512,2/13/2018 0:00,5/6/2018 11:26,0,White,0.72,24.29,7,1,1,2
ANSL_66931,5/22/2016 0:00,9/5/2016 12:20,1,White,0.61,17.32,13,9,0,1
ANSL_56199,2/16/2015 0:00,5/4/2018 19:16,1,Sable,0.14,33.28,13,9,0,2
ANSL_68287,6/20/2017 0:00,10/2/2017 11:11,2,Blue Tabby,0.84,18.45,7,1,0,1
ANSL_72435,9/26/2014 0:00,10/16/2016 9:40,2,Brown,0.88,6.78,11,4,1,2
ANSL_64893,5/21/2016 0:00,1/13/2019 13:48,2,Blue,0.8,35.64,13,9,0,2
ANSL_55579,11/12/2016 0:00,12/22/2016 9:00,2,Black,0.12,7.09,9,2,1,1
ANSL_65057,7/14/2016 0:00,10/28/2016 20:16,0,Torbie,0.99,48.99,7,1,1,1
ANSL_66462,8/31/2014 0:00,10/30/2016 16:23,1,White,0.21,30.91,0,1,0,2
ANSL_62993,6/18/2017 0:00,7/9/2018 19:09,2,Red,0.01,22.87,0,7,0,2
ANSL_57537,5/25/2004 0:00,8/5/2017 11:38,1,Brown Tabby,0.28,42.58,7,1,0,1
ANSL_53647,10/27/2016 0:00,4/2/2017 13:37,1,Blue,0.26,28.67,13,9,0,1
ANSL_53047,3/20/2011 0:00,12/6/2016 11:39,1,Black,0.14,45.8,0,7,0,2
ANSL_56431,5/23/2016 0:00,8/11/2016 13:55,0,Black,0.75,27.92,7,1,1,2
ANSL_74384,5/21/2018 0:00,9/5/2018 14:17,0,Tan,0.95,39.91,13,9,1,2
ANSL_54283,4/5/2010 0:00,5/2/2018 13:38,2,Liver,0.02,34.68,13,9,0,2
ANSL_51296,12/28/2013 0:00,2/8/2019 15:00,1,Orange Tabby,0.86,49.4,0,7,0,1
ANSL_63723,11/21/2016 0:00,1/13/2019 11:30,2,Tan,0.07,6.09,13,9,0,2
ANSL_64665,9/13/2016 0:00,12/11/2016 17:47,0,Blue Tabby,0.75,41.1,0,1,1,1
ANSL_63451,8/12/2017 0:00,5/9/2018 17:43,0,White,0.53,30.08,0,1,1,2
ANSL_75722,3/24/2018 0:00,4/16/2019 14:40,2,Tan,0,19.18,0,7,1,2
ANSL_73106,11/18/2018 0:00,12/30/2018 14:50,2,Blue,0.21,46.63,13,9,0,1
ANSL_51349,9/21/2013 0:00,12/22/2018 18:52,0,Brown Tabby,0.69,18.17,0,1,1,1
ANSL_66051,10/11/2018 0:00,3/20/2019 12:40,2,Black,0.11,48.09,17,9,0,1
ANSL_53374,9/23/2016 0:00,8/31/2017 15:39,0,White,0.56,29.19,13,9,1,2
ANSL_63623,9/4/2017 0:00,9/25/2018 13:09,,Brown,0.82,15.16,15,4,2,4
ANSL_55041,6/2/2013 0:00,6/23/2018 17:38,2,Cream,0.76,45.61,0,7,0,2
ANSL_67084,2/23/2018 0:00,11/17/2018 17:04,1,Tan,0.93,31.2,13,9,0,2
ANSL_71445,5/3/2018 0:00,8/17/2018 13:55,1,Brown Tabby,0.88,44.2,13,9,0,1
ANSL_63965,8/4/2015 0:00,8/29/2017 19:29,0,Orange Tabby,0.14,46.69,16,9,1,1
ANSL_55091,10/11/2017 0:00,1/20/2018 18:41,0,Orange Tabby,0.75,20.29,0,1,1,1
ANSL_53561,12/28/2012 0:00,1/24/2018 16:49,0,Tortie,0.77,16.64,13,9,1,1
ANSL_66534,7/31/2017 0:00,9/1/2017 14:03,,Black Tabby,0.26,10.42,18,4,2,1
ANSL_51434,9/14/2005 0:00,2/7/2019 16:55,1,Brown,0.82,24.52,13,9,0,2
ANSL_72404,2/26/2014 0:00,3/20/2017 16:50,2,White,0.6,35.99,13,9,1,2
ANSL_69652,4/26/2017 0:00,9/15/2018 16:56,2,Black,0.85,18.44,0,7,0,2
ANSL_53851,7/24/2018 0:00,10/19/2018 16:10,0,Blue,0.72,5.34,0,1,1,1
ANSL_68210,7/11/2016 0:00,8/27/2017 18:31,0,Brown Tabby,0.69,47.19,0,1,1,1
ANSL_67796,11/22/2017 0:00,1/13/2019 13:39,2,Tan,0.16,12.87,13,9,1,2
ANSL_57948,11/1/2006 0:00,11/27/2018 0:00,1,White,0.12,48.4,13,9,0,2
ANSL_60710,9/27/2017 0:00,10/20/2018 16:49,0,Black,0.2,18.5,0,1,1,2
ANSL_68022,5/10/2015 0:00,5/30/2017 17:16,,Blue,0.89,46.31,0,2,2,0
ANSL_50472,10/9/2015 0:00,1/27/2019 10:55,1,Sable,0.38,42.75,13,9,0,2
ANSL_50126,12/26/2015 0:00,8/2/2017 16:25,1,Brown,0.76,26.16,0,1,0,2
ANSL_65159,9/14/2016 0:00,10/5/2018 14:35,2,Brown,0.33,42.79,0,7,0,2
ANSL_62933,9/18/2014 0:00,10/17/2016 17:00,1,Black,0.15,46.83,0,7,0,2
ANSL_76295,10/15/2016 0:00,4/30/2019 11:36,1,White,0.78,29.88,0,7,0,2
ANSL_51933,6/10/2018 0:00,11/4/2018 17:38,1,Blue,0.96,44,0,1,0,2
ANSL_53644,8/11/2017 0:00,9/23/2017 14:08,2,Calico,0.23,24.1,13,9,1,1
ANSL_51963,4/11/2013 0:00,9/16/2018 14:14,0,Brown,0.07,17.55,0,1,1,2
ANSL_68492,6/30/2018 0:00,9/22/2018 17:16,2,Black,0.55,31.72,0,1,0,2
ANSL_57106,6/18/2018 0:00,9/23/2018 18:37,1,Brown,0.25,47.32,0,1,0,2
ANSL_58681,1/1/2017 0:00,2/2/2019 18:16,0,Brown,0.72,47.11,0,7,1,2
ANSL_58829,10/16/2015 0:00,11/6/2016 9:00,2,Tortie,0.19,32.04,16,9,1,1
ANSL_68422,6/18/2017 0:00,7/10/2018 8:29,,Brown,0.98,20.51,15,4,2,4
ANSL_70840,8/2/2018 0:00,11/12/2018 12:15,1,Black,0.47,37.56,7,1,0,1
ANSL_76110,4/1/2010 0:00,4/25/2019 13:53,0,Black,0.51,42.94,0,7,1,2
ANSL_62325,2/1/2017 0:00,4/14/2017 12:33,2,Brown Tabby,0.32,9.4,18,4,1,1
ANSL_62405,7/9/2017 0:00,10/9/2017 15:58,2,Blue,0.54,24.2,0,1,0,1
ANSL_73614,6/4/2016 0:00,9/21/2016 16:28,0,Brown,0.7,41.77,13,9,1,2
ANSL_62608,4/15/2017 0:00,12/9/2018 12:36,2,Tan,0.3,12.67,0,7,0,2
ANSL_59290,8/21/2009 0:00,9/14/2016 13:29,0,Torbie,0.44,10.73,0,7,1,1
ANSL_75375,3/20/2018 0:00,4/7/2019 16:38,,Black,0.65,32.74,15,4,2,4
ANSL_68262,1/23/2016 0:00,3/18/2018 0:00,2,Brown Merle,0.06,42.78,13,9,0,2
ANSL_62465,7/26/2015 0:00,10/10/2017 11:33,2,Gold,0.38,21.39,13,9,1,2
ANSL_68622,12/3/2018 0:00,3/31/2019 13:27,1,Black,0.11,49.07,13,9,0,1
ANSL_55749,9/29/2011 0:00,10/24/2016 12:31,1,White,0.69,23.61,0,1,0,2
ANSL_67832,4/20/2017 0:00,5/17/2018 14:42,1,Black,0.84,17,0,1,0,1
ANSL_58849,8/6/2016 0:00,11/11/2016 0:00,2,Brown Tabby,0.08,23.77,0,1,0,1
ANSL_68434,11/12/2012 0:00,7/10/2017 12:21,0,Tricolor,0.93,42.08,0,1,1,2
ANSL_75362,1/25/2014 0:00,4/7/2019 17:11,1,White,0.33,19.92,0,7,0,2
ANSL_62738,7/28/2016 0:00,8/21/2016 18:33,,Yellow,0.27,36.69,0,1,2,0
ANSL_76410,12/8/2018 0:00,5/2/2019 16:14,1,Orange Tabby,0.5,12.81,0,1,0,1
ANSL_68734,12/21/2017 0:00,3/7/2018 17:34,1,White,0.55,20.06,0,1,0,2
ANSL_70451,2/13/2009 0:00,3/11/2017 14:44,1,White,0.05,8.91,0,7,0,2
ANSL_73520,4/27/2017 0:00,8/13/2017 11:12,0,Lynx Point,0.38,39.35,7,1,1,1
ANSL_54632,7/25/2015 0:00,9/3/2016 13:26,0,Tricolor,0.43,29.94,0,1,1,2
ANSL_72593,9/4/2015 0:00,9/26/2016 9:00,1,Cream Tabby,0.77,10.27,16,9,0,1
ANSL_71882,5/28/2016 0:00,11/21/2016 0:00,0,Tortie,0.55,39.18,13,9,1,1
ANSL_74617,2/6/2005 0:00,2/27/2017 16:45,1,Brown,0.38,44.77,0,7,0,2
ANSL_71886,11/22/2016 0:00,1/8/2019 14:21,1,White,0.44,44.03,13,9,0,2
ANSL_65979,11/4/2015 0:00,1/20/2018 10:42,2,Black,0.08,48.27,13,9,1,2
ANSL_71198,10/4/2015 0:00,12/28/2018 0:00,0,White,0.93,28.37,13,9,1,1
ANSL_54081,4/14/2010 0:00,5/7/2017 13:38,1,Orange Tabby,0.78,43.03,13,9,0,1
ANSL_51823,8/14/2018 0:00,9/5/2018 16:08,,Blue,0.76,8.07,19,4,2,1
ANSL_75021,11/7/2016 0:00,2/12/2017 16:41,0,Orange Tabby,0.56,28.48,0,1,1,1
ANSL_67481,1/13/2016 0:00,2/4/2017 10:59,2,Black,0.56,15.57,18,4,0,2
ANSL_72087,4/3/2013 0:00,8/14/2016 13:53,0,White,0.45,35.31,1,4,1,2
ANSL_64852,9/14/2015 0:00,11/10/2016 14:01,2,Black,0.26,8.24,7,1,1,2
ANSL_57029,9/10/2016 0:00,10/3/2018 19:51,0,Tricolor,0.09,32.24,0,7,1,2
ANSL_60444,5/7/2016 0:00,10/6/2017 18:22,0,Black,0.06,28.03,0,7,1,2
ANSL_71085,10/21/2016 0:00,2/11/2018 15:12,1,Brown,0.09,37.9,0,7,0,2
ANSL_71764,8/11/2017 0:00,9/5/2018 18:58,0,Blue,0.07,11.68,17,9,1,1
ANSL_70166,10/30/2015 0:00,11/25/2016 15:12,0,Yellow,0.76,21,13,9,1,2
ANSL_70766,9/21/2007 0:00,10/14/2016 13:58,2,Black,0.28,25.21,18,4,1,2
ANSL_64073,5/22/2015 0:00,6/12/2017 18:57,0,Black,0.77,35.42,0,7,1,2
ANSL_62419,12/31/2018 0:00,2/21/2019 18:22,2,Black,0.51,30.32,13,9,1,2
ANSL_51095,3/2/2006 0:00,1/5/2018 14:58,0,Black,0.37,21.75,0,7,1,2
ANSL_62922,10/20/2017 0:00,11/14/2018 11:31,1,Black,0.21,19.02,0,8,0,2
ANSL_60370,2/19/2018 0:00,9/9/2018 13:26,2,White,0.12,12.71,13,9,0,2
ANSL_65201,1/23/2012 0:00,9/21/2017 16:45,0,Black,0.07,26.57,11,4,1,2
ANSL_69890,2/9/2017 0:00,7/10/2018 11:23,0,Lynx Point,0.72,25.48,7,1,1,1
ANSL_59398,10/19/2015 0:00,11/27/2016 14:58,0,Lynx Point,0.8,49.51,0,1,1,1
ANSL_72168,3/9/2015 0:00,4/1/2017 12:38,1,Black,0.35,37.74,0,1,0,2
ANSL_68987,9/24/2011 0:00,10/14/2016 12:02,2,Brown Tabby,0.22,19.42,18,4,0,1
ANSL_51839,12/10/2016 0:00,3/9/2017 17:08,1,Brown Tabby,0.74,12.18,0,1,0,1
ANSL_71759,7/29/2017 0:00,11/9/2017 19:01,1,Blue,0.59,34.92,7,1,0,1
ANSL_63354,5/21/2017 0:00,8/14/2017 18:37,0,Chocolate,0.38,20.48,0,1,1,2
ANSL_56895,6/18/2016 0:00,7/12/2018 12:59,2,Tan,0.61,37.35,0,1,0,2
ANSL_76195,10/7/2018 0:00,1/17/2019 11:36,2,Black,0.59,18.39,0,1,1,1
ANSL_65302,8/8/2018 0:00,10/18/2018 14:21,1,Orange Tabby,0.15,31.52,0,1,0,1
ANSL_76041,11/29/2017 0:00,12/19/2018 13:54,2,White,0.27,30.03,0,7,0,2
ANSL_68352,8/9/2017 0:00,11/27/2017 0:00,1,Brown Tabby,0.12,45.15,13,9,0,1
ANSL_51809,9/11/2017 0:00,10/6/2018 16:45,1,Brown,0.2,20.52,0,1,0,2
ANSL_72254,12/22/2016 0:00,6/16/2017 17:22,1,Blue,0.08,13.81,0,1,0,1
ANSL_60565,7/17/2017 0:00,10/12/2017 12:56,0,Black,0.81,13.65,0,1,1,1
ANSL_60117,12/21/2016 0:00,6/21/2017 12:09,1,Red,0.23,32.16,0,1,0,2
ANSL_56689,7/15/2018 0:00,10/9/2018 18:31,1,Black,0.63,19.07,0,1,0,2
ANSL_65239,5/21/2016 0:00,7/29/2017 12:32,1,Black,0.59,41.54,13,9,0,1
ANSL_58754,6/20/2015 0:00,7/24/2017 16:02,1,Red,0.57,31.32,0,1,0,2
ANSL_73912,11/29/2018 0:00,3/10/2019 16:55,1,Blue Tabby,0.39,35.91,0,1,0,1
ANSL_73900,7/19/2013 0:00,9/20/2017 11:14,1,Black,0.85,24.48,0,7,0,2
ANSL_58027,7/30/2018 0:00,10/13/2018 16:36,0,Calico,0.21,24.07,7,1,1,1
ANSL_74943,2/22/2017 0:00,4/2/2019 17:51,1,Black,0.97,6.16,0,1,0,1
ANSL_55560,7/12/2016 0:00,8/27/2016 15:06,2,Seal Point,0.68,18.56,13,9,1,1
ANSL_72902,3/29/2012 0:00,4/24/2018 13:53,2,Chocolate,0,24.77,0,7,0,2
ANSL_52145,7/7/2016 0:00,9/8/2017 14:14,1,Black,0.34,28.74,0,1,0,2
ANSL_70314,8/4/2016 0:00,9/27/2016 12:45,2,Black,0.47,23.89,13,9,1,1
ANSL_70742,4/9/2013 0:00,9/17/2016 13:42,0,Fawn,0.84,27.15,0,1,1,2
ANSL_55411,6/26/2016 0:00,7/31/2016 18:11,,White,0.25,22.85,13,9,2,1
ANSL_59087,10/3/2016 0:00,12/17/2016 18:26,2,Brown,0.11,10.63,13,9,1,2
ANSL_73790,4/17/2018 0:00,1/16/2019 19:24,1,Brown Brindle,0.21,20.78,0,1,0,2
ANSL_55183,2/4/2017 0:00,10/27/2018 16:35,0,Blue,0.42,9.41,0,1,1,1
ANSL_51264,7/30/2006 0:00,10/8/2017 13:36,1,Flame Point,0.83,7.55,0,1,0,1
ANSL_61184,7/2/2017 0:00,10/11/2017 18:44,2,Orange Tabby,0.27,49.87,0,1,0,1
ANSL_54466,3/3/2017 0:00,5/25/2017 15:37,0,Black,0.47,10.6,0,1,1,2
ANSL_62858,12/11/2011 0:00,2/2/2018 17:25,0,Blue,0.14,22.54,0,1,1,2
ANSL_71665,11/15/2013 0:00,12/6/2017 17:52,1,Black,0.24,23.46,0,7,0,2
ANSL_50797,8/26/2017 0:00,2/20/2018 18:15,0,Tan,0.71,8.08,0,1,1,2
ANSL_67695,1/6/2013 0:00,8/6/2016 13:20,1,Black,0.54,35.23,0,7,0,2
ANSL_60392,7/27/2018 0:00,9/16/2018 14:08,2,Black,0.99,7.82,13,9,0,1
ANSL_53132,9/3/2012 0:00,10/12/2018 12:57,0,Blue,0.88,23.36,0,1,1,1
ANSL_73020,4/10/2015 0:00,8/13/2016 16:58,2,White,0.16,47.93,13,9,0,4
ANSL_69604,11/26/2016 0:00,3/6/2017 19:27,1,Lynx Point,0.02,34.1,0,1,0,1
ANSL_65673,6/23/2014 0:00,7/20/2016 19:12,0,Brown,0.89,16.93,0,1,1,2
ANSL_71057,6/21/2018 0:00,10/11/2018 19:52,0,Brown Tabby,0.02,35.9,7,1,1,1
ANSL_51771,1/23/2018 0:00,4/25/2018 18:58,0,Black,0.6,20.92,0,1,1,2
ANSL_70229,9/5/2014 0:00,10/6/2017 19:06,0,Black,0.88,43.6,0,1,1,2
ANSL_50612,7/20/2018 0:00,2/9/2019 15:19,,Brown,0.86,36.19,15,4,2,4
ANSL_67739,1/11/2012 0:00,3/10/2018 12:58,1,White,0.8,10.97,13,9,0,2
ANSL_50773,6/14/2013 0:00,1/6/2018 16:56,0,Tan,0.67,29.83,13,9,1,2
ANSL_76244,10/3/2018 0:00,4/28/2019 16:25,1,Tan,0.81,21.34,13,9,0,2
ANSL_61771,7/10/2016 0:00,11/8/2016 13:31,2,Blue Tabby,0.38,44.3,13,9,1,1
ANSL_54636,2/22/2012 0:00,3/22/2017 14:00,0,Brown Tabby,0.5,16.15,13,9,1,1
ANSL_58639,7/7/2016 0:00,9/5/2016 17:18,2,Tortie,0.55,28.33,13,9,1,1
ANSL_71703,10/27/2010 0:00,11/27/2018 13:17,0,Yellow,0.88,47.83,0,1,1,2
ANSL_76350,4/6/2017 0:00,5/1/2019 13:20,2,Cream Tabby,0.52,17.54,13,9,0,1
ANSL_68066,5/11/2016 0:00,5/31/2017 15:27,0,Red,0.85,27.88,0,7,1,2
ANSL_65086,8/18/2017 0:00,9/8/2018 13:19,,Brown,0.43,42.11,15,4,2,4
ANSL_75776,11/22/2017 0:00,4/17/2019 16:43,1,Red Merle,0.88,11.21,0,1,0,2
ANSL_68113,5/12/2014 0:00,6/1/2018 16:46,2,White,0.62,44.79,0,7,0,2
ANSL_74353,5/6/2007 0:00,10/7/2016 16:42,0,Tortie,0.62,16,7,1,1,1
ANSL_50565,10/13/2015 0:00,11/2/2017 14:41,2,Fawn,0.82,35.4,0,7,0,2
ANSL_67757,4/8/2012 0:00,5/6/2018 0:00,0,Black,0.73,27.65,13,9,1,1
ANSL_66791,6/27/2017 0:00,9/12/2017 18:31,1,Blue Tick,0.38,6.2,7,1,0,2
ANSL_54611,7/7/2018 0:00,1/18/2019 18:04,1,Black,0.12,16.63,0,1,0,2
ANSL_57147,11/23/2008 0:00,12/16/2018 11:22,1,White,0.13,28.62,0,7,0,2
ANSL_68394,9/29/2015 0:00,2/12/2017 15:31,1,White,0.96,41.07,13,9,0,2
ANSL_53717,3/31/2016 0:00,4/22/2018 13:19,1,Black,0.9,40.99,0,7,0,2
ANSL_54653,12/4/2016 0:00,2/13/2017 15:59,2,Orange Tabby,0.52,10.52,9,2,0,1
ANSL_57778,5/23/2016 0:00,12/7/2018 14:00,1,Brown Brindle,0.54,10.79,0,1,0,2
ANSL_69431,8/4/2005 0:00,9/6/2016 16:42,0,Blue Tabby,0.28,34.49,0,1,1,1
ANSL_73355,6/3/2016 0:00,8/13/2016 12:36,2,Brown,0.65,9.18,13,9,0,2
ANSL_64624,12/24/2017 0:00,3/31/2018 17:30,0,Brown,0.59,35.06,0,1,1,2
ANSL_69291,2/13/2018 0:00,3/10/2019 18:54,2,Calico,0.38,38.29,17,9,1,1
ANSL_73848,8/3/2014 0:00,5/24/2017 19:07,0,Black,0.35,43.18,7,1,1,1
